# Dataplane.org - for operators, by operators
# sipregistration
# 2025-09-30 13:00 - 2025-10-07 13:00
#
# The sipregistration report is free for non-commercial use ONLY.  If you wish
# to discuss commercial use of this service, please contact us at
# info@dataplane.org.  Redistribution of the sipregistration report in whole or
# in part without the express permission of Dataplane.org is expressly
# prohibited.
#
# This report is made possible through the generous support of people
# like you.  Sensor, processing, and distribution systems require
# non-free resources to setup and maintain.  We are always looking for
# financial contributions to help pay the bills and hosting to increase
# visibility.  If you find what we do useful, please consider supporting
# us.
#
# This report is informational.  This is not a block list.  Deriving
# malicious or benign intent for an individual entry in the face of
# NATs, address spoofing, and certain types of Internet activity
# (e.g., surveying research) can be difficult.  The report is provided
# on an as-is basis with no expressed warranty or guarantee of accuracy.
# Use of this data is at your own risk.  If you have questions about
# this report do not hesitate to contact us.
#
# Entries below consist of fields with identifying characteristics of a
# a source IP address that has been seen initiating a SIP REGISTER
# operation to a remote host.
# Each entry is sorted according to a route originating ASN.  An entry
# for the IP address is listed only once even if there are multiple
# origin AS (MOAS) announcements for the covering prefix.  We use the
# PyASN IP address to ASN mapping service to construct an origin AS
# number and name.  For details about PyASN, see:
#
#   <https://pypi.org/project/pyasn/>.
#
# The report format is as follows:
#
# ASN  |  ASname  |  ipaddr  |  lastseen  |  category
#
# Each field is described below.  Please note any special formatting
# rules to aid in processing this file with automated tools and scripts.
# Blank lines may be present to improve the visual display of this file.
# Lines beginning with a hash ('#') character are comment lines.  All
# other lines are report entries.  Each field is separated by a pipe
# symbol ('|') and at least two whitespace characters on either side.
#
#   ASN        Autonomous system number originating a route for the
#              entry IP address. Note, 4-byte ASNs are supported and
#              will be displayed as a 32-bit integer.  NA is shown if
#              an origin ASN cannot be found.
#
#   ASname     A descriptive network name for the associated ASN.  The
#              name is truncated to 30 characters.  NA is shown if an
#              AS name cannot be found.
#
#   ipaddr     The IPv4 address that is being reported.
#
#   lastseen   A last seen timestamp formatted as YYYY-mm-dd HH:MM:SS
#              in UTC time.
#
#   category   Descriptive tag name for this entry.  For this report,
#              the text sipregistration will appear.
#
# A commented footer section shows an aggregate count of ASNs and
# addresses seen in the current report.
#
3920         |  ESTOXY-OU ESTOXY OU             |  37.49.224.221    |  2025-10-06 15:42:03  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.112.88    |  2025-10-06 14:26:01  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.113.20    |  2025-10-03 07:00:59  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.114.166   |  2025-10-06 13:49:17  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.114.187   |  2025-10-06 00:49:53  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.114.190   |  2025-10-07 00:45:07  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.114.52    |  2025-10-03 16:01:54  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.115.135   |  2025-10-05 12:24:01  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.115.193   |  2025-10-06 08:22:47  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.115.227   |  2025-10-05 12:18:47  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.115.242   |  2025-10-05 15:20:02  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.115.63    |  2025-10-04 08:52:59  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.115.77    |  2025-10-06 18:32:17  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.116.0     |  2025-10-05 13:59:56  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.116.120   |  2025-10-05 14:47:46  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.116.2     |  2025-10-06 18:41:06  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.116.205   |  2025-10-03 11:38:32  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.116.216   |  2025-10-07 00:14:58  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.116.240   |  2025-10-03 15:47:02  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.116.254   |  2025-10-03 12:40:43  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.117.194   |  2025-10-05 15:54:50  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.138.57    |  2025-10-07 04:04:39  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.139.202   |  2025-10-01 06:00:47  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.144.206   |  2025-10-06 06:26:22  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.145.252   |  2025-10-06 14:11:17  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.146.223   |  2025-10-04 06:52:32  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.149.47    |  2025-10-04 22:41:10  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.150.6     |  2025-10-05 13:27:29  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.155.177   |  2025-10-04 12:36:30  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.157.229   |  2025-10-03 12:58:48  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.16.158    |  2025-10-07 07:05:25  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.21.35     |  2025-10-01 23:41:30  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.27.85     |  2025-10-06 22:02:56  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.28.13     |  2025-10-04 04:39:36  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.6.226     |  2025-10-06 07:01:40  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.76.193    |  2025-10-06 05:36:46  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.79.10     |  2025-10-05 05:29:25  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.79.198    |  2025-10-06 07:52:16  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.86.37     |  2025-10-06 02:25:41  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.92.108    |  2025-10-07 06:58:56  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.237.96.145    |  2025-09-30 15:40:59  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.128.101   |  2025-10-04 20:50:56  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.128.158   |  2025-10-07 09:53:50  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.129.174   |  2025-10-02 23:17:18  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.132.11    |  2025-10-03 20:11:08  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.132.140   |  2025-10-07 07:03:43  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.133.132   |  2025-10-05 04:59:33  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.134.26    |  2025-10-06 11:30:50  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.135.152   |  2025-10-05 17:48:24  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.137.39    |  2025-10-06 16:45:05  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.138.220   |  2025-10-04 15:52:30  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.139.9     |  2025-10-06 03:53:07  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.140.156   |  2025-10-06 20:06:42  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.140.212   |  2025-10-04 20:53:31  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.141.173   |  2025-10-02 08:53:16  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.141.82    |  2025-10-05 07:39:49  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.142.129   |  2025-10-07 02:57:37  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.142.134   |  2025-10-07 08:49:10  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.142.224   |  2025-10-04 10:14:31  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.142.77    |  2025-10-01 08:50:53  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.143.127   |  2025-10-06 10:53:31  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.143.143   |  2025-10-01 17:51:10  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.143.163   |  2025-10-06 14:47:29  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.143.24    |  2025-10-07 02:47:28  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.143.9     |  2025-10-05 04:53:42  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.52.82     |  2025-10-05 08:42:26  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.52.85     |  2025-10-04 09:35:45  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.53.100    |  2025-10-05 22:01:34  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.55.97     |  2025-10-06 12:42:43  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.80.183    |  2025-10-06 16:30:22  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.80.195    |  2025-10-06 05:30:41  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.80.213    |  2025-10-07 07:38:48  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.80.223    |  2025-10-06 14:22:27  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.80.234    |  2025-10-06 07:55:08  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.80.9      |  2025-10-01 22:36:26  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.80.95     |  2025-10-03 01:04:29  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.104    |  2025-10-07 01:02:38  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.123    |  2025-10-07 06:31:30  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.129    |  2025-10-06 18:49:25  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.130    |  2025-10-01 06:35:20  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.18     |  2025-10-05 01:47:54  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.19     |  2025-10-01 18:09:54  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.196    |  2025-10-02 12:07:39  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.203    |  2025-10-02 02:10:13  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.209    |  2025-10-03 19:05:58  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.247    |  2025-10-07 05:20:44  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.81.85     |  2025-10-05 07:24:53  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.82.167    |  2025-10-04 21:05:02  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.82.17     |  2025-10-04 00:46:59  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.82.243    |  2025-10-06 07:42:17  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.250.82.45     |  2025-10-03 12:33:28  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.14.119    |  2025-10-06 20:41:35  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.32.124    |  2025-10-03 21:52:17  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.33.142    |  2025-10-06 21:43:23  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.36.190    |  2025-10-02 05:02:43  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.40.25     |  2025-10-07 12:14:50  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.47.128    |  2025-09-30 22:23:48  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.48.41     |  2025-10-02 19:30:50  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.57.225    |  2025-10-05 04:24:54  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.57.86     |  2025-10-06 01:55:31  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.59.83     |  2025-10-06 03:52:10  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.60.2      |  2025-10-07 07:20:57  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.63.50     |  2025-10-07 03:30:52  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.65.175    |  2025-10-04 01:00:16  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.66.187    |  2025-10-05 06:47:01  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.67.237    |  2025-10-05 05:49:04  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.68.119    |  2025-10-01 09:17:46  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.68.250    |  2025-10-06 02:50:00  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.69.131    |  2025-10-01 22:03:16  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.71.240    |  2025-10-04 22:56:55  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.72.118    |  2025-10-06 23:16:56  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.72.122    |  2025-10-05 04:33:39  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.72.36     |  2025-10-06 10:41:07  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.73.124    |  2025-10-07 04:50:16  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.73.174    |  2025-10-06 08:45:35  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.73.231    |  2025-10-03 03:31:02  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.73.94     |  2025-10-05 20:08:40  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.75.26     |  2025-10-06 05:36:34  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.77.186    |  2025-10-06 10:28:25  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.78.164    |  2025-10-06 02:21:30  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.79.51     |  2025-10-01 11:25:39  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.8.177     |  2025-10-04 02:08:48  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.8.45      |  2025-10-05 14:45:06  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.80.254    |  2025-10-07 11:07:57  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.80.55     |  2025-10-05 06:53:47  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.81.172    |  2025-10-07 03:32:02  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.82.144    |  2025-10-04 07:18:53  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.84.165    |  2025-10-04 08:23:03  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.84.56     |  2025-10-06 09:01:49  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.85.120    |  2025-10-07 04:16:36  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.85.121    |  2025-10-03 09:22:42  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.85.161    |  2025-10-07 03:50:07  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.85.24     |  2025-10-06 18:37:33  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.85.4      |  2025-10-06 15:54:01  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.86.118    |  2025-10-03 13:48:23  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.86.165    |  2025-10-06 05:56:44  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.86.18     |  2025-10-04 19:34:02  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.88.100    |  2025-10-07 05:12:09  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.88.12     |  2025-10-04 21:08:17  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.88.238    |  2025-10-02 07:22:24  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.88.50     |  2025-10-01 03:05:09  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.89.134    |  2025-10-07 08:58:11  |  sipregistration
45102        |  ALIBABA-CN-NET Alibaba US Tech  |  47.251.89.163    |  2025-10-06 19:02:15  |  sipregistration
